link,price,title,location,post-date,bedrooms,bathrooms,receptions
https://www.zoopla.co.uk//to-rent/details/60088529/,"£1,387 pcm",4 bed property to rent,"Reservoir Road, Selly Oak, Birmingham B29",Listed on 1st Nov 2021,4,2,N/A
https://www.zoopla.co.uk//to-rent/details/60088481/,£725 pcm,2 bed flat to rent,"Erdington, Birmingham B23",Listed on 1st Nov 2021,2,1,N/A
https://www.zoopla.co.uk//to-rent/details/57142452/,"£1,300 pcm",3 bed semi-detached bungalow to rent,"Poole Crescent, Harborne, Birmingham B17",Listed on 1st Nov 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60088509/,"£1,950 pcm",5 bed shared accommodation to rent,"Winnie Road, Birmingham B29",Listed on 1st Nov 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/60088374/,"£2,028 pcm",6 bed property to rent,"Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 1st Nov 2021,6,2,N/A
https://www.zoopla.co.uk//to-rent/details/60088352/,£975 pcm,3 bed property to rent,"Quinton Road, Harborne, Birmingham B17",Listed on 1st Nov 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60088319/,£975 pcm,3 bed property to rent,"Quinton Road, Harborne, Birmingham B17",Listed on 1st Nov 2021,3,1,N/A
https://www.zoopla.co.uk//to-rent/details/60088277/,£910 pcm,3 bed property to rent,"Poole Crescent, Harborne, Birmingham B17",Listed on 1st Nov 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60088205/,£763 pcm,2 bed flat to rent,"Pershore Road, Selly Park, Birmingham B29",Listed on 1st Nov 2021,2,2,1
https://www.zoopla.co.uk//to-rent/details/60088188/,"£2,314 pcm",6 bed shared accommodation to rent,"Harborne Lane, Birmingham B29",Listed on 1st Nov 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/60088148/,"£1,751 pcm",4 bed property to rent,"Pershore Road, Selly Park, Birmingham B29",Listed on 1st Nov 2021,4,2,2
https://www.zoopla.co.uk//to-rent/details/60087964/,"£1,430 pcm",5 bed property to rent,"Metchley Drive, Harborne, Birmingham B17",Listed on 1st Nov 2021,5,2,N/A
https://www.zoopla.co.uk//to-rent/details/60087960/,"£2,470 pcm",6 bed shared accommodation to rent,"Hubert Road, Birmingham B29",Listed on 1st Nov 2021,6,6,1
https://www.zoopla.co.uk//to-rent/details/60087839/,"£1,495 pcm",5 bed property to rent,"Metchley Drive, Harborne, Birmingham B17",Listed on 1st Nov 2021,5,2,N/A
https://www.zoopla.co.uk//to-rent/details/60087836/,£595 pcm,1 bed flat to rent,"Eastbrook Close, Sutton Coldfield B76",Listed on 1st Nov 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/60087784/,"£2,600 pcm",5 bed terraced house to rent,"9 Winnie Road, Selly Oak, Birmingham B29",Listed on 1st Nov 2021,5,6,1
https://www.zoopla.co.uk//to-rent/details/60087751/,"£1,842 pcm",5 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 1st Nov 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/60087704/,"£2,522 pcm",6 bed shared accommodation to rent,"Dawlish Road, Birmingham B29",Listed on 1st Nov 2021,6,4,N/A
https://www.zoopla.co.uk//to-rent/details/60087680/,"£1,053 pcm",3 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 1st Nov 2021,3,1,N/A
https://www.zoopla.co.uk//to-rent/details/60087652/,"£2,366 pcm",6 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 1st Nov 2021,6,2,N/A
