link,price,title,location,post-date,bedrooms,bathrooms,receptions,type,postcode
https://www.zoopla.co.uk//to-rent/details/59999744/,1000,3 bed property to rent,"Kings Road, Great Barr, Birmingham B44",Listed on 19th Oct 2021,3.0,1.0,1.0,property,B44
https://www.zoopla.co.uk//to-rent/details/49302366/,377,3 bed property to rent,"Winnie Road, Selly Oak, Birmingham B29",Listed on 19th Oct 2021,3.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/53134989/,464,2 bed shared accommodation to rent,"Seymour Close, Selly Park, Birmingham B29",Listed on 19th Oct 2021,2.0,1.0,1.0,shared accommodation,B29
https://www.zoopla.co.uk//to-rent/details/54369607/,494,2 bed property to rent,"Gleave Road, Selly Oak, Birmingham B29",Listed on 19th Oct 2021,2.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/59999444/,1650,3 bed flat to rent,"Caversham Place, Sutton Coldfield B73",Listed on 19th Oct 2021,3.0,3.0,2.0,flat,B73
https://www.zoopla.co.uk//to-rent/details/59998619/,2123,5 bed semi-detached house to rent,"Selly Oak, Birmingham B29",Listed on 19th Oct 2021,5.0,2.0,1.0,semi-detached house,B29
https://www.zoopla.co.uk//to-rent/details/59998545/,2253,4 bed terraced house to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 19th Oct 2021,4.0,4.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59998042/,775,1 bed flat to rent,"Lincoln Apartments, 3 Lexington Gardens, Birmingham, West Midlands B15",Listed on 19th Oct 2021,1.0,1.0,1.0,flat,B15
https://www.zoopla.co.uk//to-rent/details/59997900/,575,1 bed flat to rent,"Three Shires Oak Road, Bearwood, Smethwick B67",Listed on 19th Oct 2021,1.0,1.0,1.0,flat,B67
https://www.zoopla.co.uk//to-rent/details/59997868/,830,1 bed flat to rent,"Apartment, Orion Building, Navigation Street, Birmingham B5",Listed on 19th Oct 2021,1.0,,,flat,B5
https://www.zoopla.co.uk//to-rent/details/59997705/,551,1 bed flat to rent,"Bristol Road South, Rednal, Birmingham B45",Listed on 19th Oct 2021,1.0,1.0,,flat,B45
https://www.zoopla.co.uk//to-rent/details/59997552/,950,3 bed semi-detached house to rent,"Winchester Gardens, Birmingham, West Midlands B31",Listed on 19th Oct 2021,3.0,1.0,1.0,semi-detached house,B31
https://www.zoopla.co.uk//to-rent/details/59996982/,1375,4 bed terraced house to rent,"Dennis Road, Moseley, Birmingham B12",Listed on 19th Oct 2021,4.0,,,terraced house,B12
https://www.zoopla.co.uk//to-rent/details/59996618/,2200,3 bed flat to rent,"Beetham Tower, Holloway Circus Queensway B1",Listed on 19th Oct 2021,3.0,2.0,1.0,flat,B1
https://www.zoopla.co.uk//to-rent/details/59996563/,375,Room to rent,"Hunton Hill, Erdington, Birmingham B23",Listed on 19th Oct 2021,,,,room,B23
https://www.zoopla.co.uk//to-rent/details/59996533/,2167,5 bed flat to rent,"Bristol Road, Selly Oak, Birmingham B29",Listed on 19th Oct 2021,5.0,2.0,,flat,B29
https://www.zoopla.co.uk//to-rent/details/58421799/,995,1 bed flat to rent,"Exchange Square, The Priory Queensway, Birmingham B4",Listed on 19th Oct 2021,1.0,2.0,1.0,flat,B4
https://www.zoopla.co.uk//to-rent/details/58017925/,1500,4 bed semi-detached house to rent,"Kelfield Avenue, Birmingham, West Midlands B17",Listed on 19th Oct 2021,4.0,1.0,2.0,semi-detached house,B17
https://www.zoopla.co.uk//to-rent/details/59993331/,850,3 bed terraced house to rent,"Clifton Road, Balsall Heath, Birmingham B12",Listed on 18th Oct 2021,3.0,2.0,,terraced house,B12
https://www.zoopla.co.uk//to-rent/details/53259342/,700,1 bed flat to rent,"Solihull Heights, Birmingham B26",Listed on 18th Oct 2021,1.0,1.0,1.0,flat,B26
https://www.zoopla.co.uk//to-rent/details/49285933/,464,2 bed property to rent,"Wellman Croft, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,2.0,1.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/49286004/,442,2 bed property to rent,"Wellman Croft, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,2.0,1.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/56714459/,468,5 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,5.0,2.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/53398783/,416,4 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,4.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/53408076/,550,6 bed property to rent,"Teignmouth Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,6.0,6.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/56634608/,446,3 bed property to rent,"Boldmere Terrace, Katie Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,3.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49698377/,485,5 bed property to rent,"Newton Grove, Dartmouth Road, Selly Oak B29",Listed on 18th Oct 2021,5.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/53057023/,446,6 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,6.0,3.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/54042656/,446,3 bed property to rent,"Gleave Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,3.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/57065445/,377,3 bed property to rent,"Harborne Park Road, Harborne, Birmingham B17",Listed on 18th Oct 2021,3.0,1.0,1.0,property,B17
https://www.zoopla.co.uk//to-rent/details/53066931/,550,8 bed property to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,8.0,8.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/53154563/,572,7 bed property to rent,"Dale Road, Edgbaston, Birmingham B29",Listed on 18th Oct 2021,7.0,7.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49337340/,485,7 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,7.0,3.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/49382802/,472,7 bed property to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,7.0,3.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49736905/,563,6 bed property to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,6.0,6.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/49533748/,2708,5 bed terraced house to rent,"Mostyn Road, Edgbaston B16",Listed on 18th Oct 2021,5.0,5.0,1.0,terraced house,B16
https://www.zoopla.co.uk//to-rent/details/59989924/,1907,4 bed terraced house to rent,"43 Harrow Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,4.0,2.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59989480/,975,4 bed property to rent,"Oscott Road, Perry Barr, Birmingham B42",Listed on 18th Oct 2021,4.0,1.0,1.0,property,B42
https://www.zoopla.co.uk//to-rent/details/49533659/,1993,4 bed semi-detached house to rent,"Woodleigh Avenue, Harborne B17",Listed on 18th Oct 2021,4.0,2.0,1.0,semi-detached house,B17
https://www.zoopla.co.uk//to-rent/details/49533656/,2383,5 bed terraced house to rent,"Harborne Park Road, Harborne B17",Listed on 18th Oct 2021,5.0,2.0,1.0,terraced house,B17
https://www.zoopla.co.uk//to-rent/details/46003695/,1906,4 bed terraced house to rent,"Daisy Road, Edgbaston B16",Listed on 18th Oct 2021,4.0,2.0,1.0,terraced house,B16
https://www.zoopla.co.uk//to-rent/details/53511889/,1820,4 bed terraced house to rent,"Wiggin Street, Edgbaston B16",Listed on 18th Oct 2021,4.0,2.0,1.0,terraced house,B16
https://www.zoopla.co.uk//to-rent/details/50787845/,995,2 bed flat to rent,"Brindley House, Newhall Street, Birmingham B3",Listed on 18th Oct 2021,2.0,,,flat,B3
https://www.zoopla.co.uk//to-rent/details/59988476/,4983,10 bed semi-detached house to rent,"80 Bournbrook Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,10.0,9.0,1.0,semi-detached house,B29
https://www.zoopla.co.uk//to-rent/details/45883524/,1495,5 bed town house to rent,"Metchley Drive, Harborne, Birmingham B17",Listed on 18th Oct 2021,5.0,2.0,1.0,town house,B17
https://www.zoopla.co.uk//to-rent/details/49333858/,1495,5 bed terraced house to rent,"Metchley Drive, Harborne, Birmingham B17",Listed on 18th Oct 2021,5.0,2.0,1.0,terraced house,B17
https://www.zoopla.co.uk//to-rent/details/45883525/,1196,4 bed terraced house to rent,"Roman Way, Edgbaston, Birmingham B15",Listed on 18th Oct 2021,4.0,1.0,1.0,terraced house,B15
https://www.zoopla.co.uk//to-rent/details/49333877/,1495,5 bed terraced house to rent,"Roman Way, Edgbaston, Birmingham B15",Listed on 18th Oct 2021,5.0,2.0,1.0,terraced house,B15
https://www.zoopla.co.uk//to-rent/details/39276975/,415,Room to rent,"Greenhill Road, Moseley, Birmingham B13",Listed on 18th Oct 2021,1.0,1.0,1.0,room,B13
https://www.zoopla.co.uk//to-rent/details/59986317/,2080,6 bed semi-detached house to rent,"145 Warwards Lane, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,6.0,2.0,1.0,semi-detached house,B29
https://www.zoopla.co.uk//to-rent/details/59986193/,1250,4 bed terraced house to rent,"Anderson Road, Bearwood, Smethwick B66",Listed on 18th Oct 2021,4.0,2.0,1.0,terraced house,B66
https://www.zoopla.co.uk//to-rent/details/53121457/,1993,4 bed semi-detached house to rent,"Rookery Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,4.0,1.0,1.0,semi-detached house,B29
https://www.zoopla.co.uk//to-rent/details/56208352/,2730,6 bed terraced house to rent,"Rookery Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,6.0,3.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/53634230/,1560,4 bed terraced house to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,4.0,1.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59985444/,750,1 bed flat to rent,"Apartment 26, Olton Court, Solihull, West Midlands B92",Listed on 18th Oct 2021,1.0,1.0,1.0,flat,B92
https://www.zoopla.co.uk//to-rent/details/53637781/,2297,5 bed terraced house to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 18th Oct 2021,5.0,3.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59985222/,1157,3 bed terraced house to rent,"Student Property 2022-2023 Selly Oak, Birmingham B29",Listed on 18th Oct 2021,3.0,1.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59984471/,40,Room to rent,"Stud Lane, Birmingham B33",Listed on 18th Oct 2021,1.0,1.0,1.0,room,B33
https://www.zoopla.co.uk//to-rent/details/59984363/,1050,2 bed flat to rent,"Fleet Street, Birmingham B3",Listed on 18th Oct 2021,2.0,2.0,1.0,flat,B3
https://www.zoopla.co.uk//to-rent/details/59983881/,1990,5 bed terraced house to rent,"Tiverton Road, Birmingham B29",Listed on 17th Oct 2021,5.0,2.0,,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59983882/,1508,4 bed terraced house to rent,"Tiverton Road, Birmingham B29",Listed on 17th Oct 2021,4.0,1.0,,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59983768/,1199,4 bed terraced house to rent,"Anderson Road, Smethwick B66",Listed on 17th Oct 2021,4.0,2.0,,terraced house,B66
https://www.zoopla.co.uk//to-rent/details/49435824/,550,6 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,6.0,6.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/59979905/,438,7 bed flat to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,7.0,3.0,1.0,flat,B29
https://www.zoopla.co.uk//to-rent/details/53043923/,533,8 bed property to rent,"Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,8.0,8.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49435467/,429,7 bed property to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,7.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49736857/,442,7 bed property to rent,"Teignmouth Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,7.0,3.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/52930609/,542,6 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,6.0,6.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49494964/,459,6 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,6.0,3.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/49698375/,485,6 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,6.0,,,property,B29
https://www.zoopla.co.uk//to-rent/details/47713610/,520,6 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,6.0,6.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/55865982/,555,5 bed property to rent,"George Road, Edgbaston, Birmingham B29",Listed on 16th Oct 2021,5.0,5.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49484175/,347,4 bed property to rent,"Warwards Lane, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,4.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49528670/,542,7 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 16th Oct 2021,7.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/59979858/,800,1 bed flat to rent,"Manor House, New House Farm Drive, Birmingham B31",Listed on 16th Oct 2021,1.0,1.0,1.0,flat,B31
https://www.zoopla.co.uk//to-rent/details/59979816/,950,2 bed flat to rent,"The Mill, Birmingham B16",Listed on 16th Oct 2021,2.0,2.0,,flat,B16
https://www.zoopla.co.uk//to-rent/details/59979692/,1650,3 bed flat to rent,"Caversham Place, Sutton Coldfield B73",Listed on 16th Oct 2021,3.0,2.0,2.0,flat,B73
https://www.zoopla.co.uk//to-rent/details/59977870/,760,2 bed flat to rent,"Boldmere Road, Sutton Coldfield B73",Listed on 16th Oct 2021,2.0,1.0,,flat,B73
https://www.zoopla.co.uk//to-rent/details/59976740/,775,2 bed property to rent,"Croxton Grove, Birmingham B33",Listed on 15th Oct 2021,2.0,1.0,1.0,property,B33
https://www.zoopla.co.uk//to-rent/details/59976312/,1500,4 bed detached house to rent,"Daley Close, Birmingham B1",Listed on 15th Oct 2021,4.0,1.0,1.0,detached house,B1
https://www.zoopla.co.uk//to-rent/details/49310493/,529,7 bed property to rent,"Teignmouth Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,7.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/56767004/,407,5 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,5.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/56834463/,390,5 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,5.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/56865904/,550,2 bed property to rent,"Elliott Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,2.0,1.0,1.0,property,B29
https://www.zoopla.co.uk//to-rent/details/53238644/,559,6 bed property to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,6.0,6.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49296577/,412,3 bed property to rent,"Warwards Lane, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,3.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/52967331/,524,6 bed property to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,6.0,6.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/53183510/,429,7 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,7.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/50073949/,775,2 bed property to rent,"Drayton Road, Bearwood, Smethwick B66",Listed on 15th Oct 2021,2.0,,,property,B66
https://www.zoopla.co.uk//to-rent/details/59973883/,1200,2 bed flat to rent,"Pope Street, Birmingham B1",Listed on 15th Oct 2021,2.0,1.0,1.0,flat,B1
https://www.zoopla.co.uk//to-rent/details/57603332/,1100,2 bed flat to rent,"Heritage Court, Warstone Lane, Birmingham B18",Listed on 15th Oct 2021,2.0,2.0,1.0,flat,B18
https://www.zoopla.co.uk//to-rent/details/56736684/,500,1 bed property to rent,"Auckland Road, Smethwick B67",Listed on 15th Oct 2021,1.0,1.0,,property,B67
https://www.zoopla.co.uk//to-rent/details/59970730/,725,1 bed flat to rent,"Oakfield Road, Selly Park, Birmingham - Available Immediately B29",Listed on 15th Oct 2021,1.0,1.0,,flat,B29
https://www.zoopla.co.uk//to-rent/details/56148645/,850,3 bed terraced house to rent,"Plowden Road, Stechford, Birmingham B33",Listed on 15th Oct 2021,3.0,1.0,1.0,terraced house,B33
https://www.zoopla.co.uk//to-rent/details/54406102/,459,6 bed terraced house to rent,"Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 15th Oct 2021,6.0,2.0,2.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59966884/,2440,5 bed terraced house to rent,"Pershore Road, Selly Park, Birmingham B29",Listed on 15th Oct 2021,5.0,1.0,,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/59966561/,900,3 bed terraced house to rent,"Wyrley Road, Witton, Birmingham B6",Listed on 15th Oct 2021,3.0,1.0,2.0,terraced house,B6
https://www.zoopla.co.uk//to-rent/details/55557996/,750,2 bed flat to rent,"Kingsbury Road, Erdington, Birmingham B24",Listed on 14th Oct 2021,2.0,1.0,2.0,flat,B24
https://www.zoopla.co.uk//to-rent/details/59965620/,950,3 bed property to rent,"Sunnymead Road, Birmingham B26",Listed on 14th Oct 2021,3.0,2.0,2.0,property,B26
https://www.zoopla.co.uk//to-rent/details/59965566/,2050,4 bed end terrace house to rent,"Hope Street, Birmingham B5",Listed on 14th Oct 2021,4.0,2.0,2.0,end terrace house,B5
https://www.zoopla.co.uk//to-rent/details/49555958/,550,6 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 14th Oct 2021,6.0,6.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/53194806/,455,5 bed flat to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 14th Oct 2021,5.0,2.0,,flat,B29
https://www.zoopla.co.uk//to-rent/details/49311174/,550,4 bed property to rent,"Quinton Road, Harborne, Birmingham B17",Listed on 14th Oct 2021,4.0,4.0,1.0,property,B17
https://www.zoopla.co.uk//to-rent/details/49321447/,477,6 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 14th Oct 2021,6.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/49473947/,425,4 bed property to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 14th Oct 2021,4.0,1.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/56015138/,459,5 bed terraced house to rent,"Dartmouth Road, Selly Oak, Birmingham B29",Listed on 14th Oct 2021,5.0,2.0,1.0,terraced house,B29
https://www.zoopla.co.uk//to-rent/details/49435530/,425,6 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 14th Oct 2021,6.0,2.0,,property,B29
https://www.zoopla.co.uk//to-rent/details/59963170/,1560,4 bed terraced house to rent,"458 Harborne Park Road, Harborne, Birmingham B17",Listed on 14th Oct 2021,4.0,1.0,1.0,terraced house,B17
https://www.zoopla.co.uk//to-rent/details/59963021/,1560,4 bed semi-detached house to rent,"452 Harborne Park Road, Harborne, Birmingham B17",Listed on 14th Oct 2021,4.0,2.0,1.0,semi-detached house,B17
https://www.zoopla.co.uk//to-rent/details/45147241/,1900,2 bed flat to rent,"Paradise Street, Birmingham B1",Listed on 14th Oct 2021,2.0,,,flat,B1
https://www.zoopla.co.uk//to-rent/details/56535551/,1000,2 bed flat to rent,"West Lodge, Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 14th Oct 2021,2.0,1.0,2.0,flat,B29
https://www.zoopla.co.uk//to-rent/details/59961189/,615,1 bed flat to rent,"Northfield, Birmingham B31",Listed on 14th Oct 2021,1.0,1.0,1.0,flat,B31
